29419011,"Leucomicina, tilosina, oleandomicina, virginiamicina, o sus sales. ",01
29419012,Sulfato de neomicina. ,01
29419013,Monohidrato de cefalexina. ,01
29419014,Ácido monohidratado 7-((amino-(4-hidroxi-fenil)acetil)-amino)- 3-metil-8-oxo-5-tio-1-azobiciclo (4.2.0) oct-2-eno-2-carboxílico (Cefadroxil).,01
29419015,Amikacina o sus sales.,01
29419016,Sulfato de gentamicina. ,01
29419017,Lincomicina. ,01
29419099,Los demás.,01
29420099,Los demás. ,01
30012001,Extracto de hígado.,01
30012002,"Otros extractos de glándulas o de otros órganos, excepto lo comprendido en la fracción 3001.20.01.",01
30012003,Mucina gástrica en polvo.,01
30012004,Sales biliares.,01
30012005,Ácidos biliares.,01
30012099,Los demás.,01
30019001,"Organos y tejidos de seres humanos para fines terapéuticos, de docencia o investigación.",01
30019002,Prótesis valvulares cardiacas biológicas.,01
30019003,Sustancias oseas.,01
30019004,Fosfolípidos de materia gris cerebral en polvo.,01
30019005,Heparina o heparina sódica. ,01
30019006,Heparinoide.,01
30019007,"Sales de la heparina, excepto lo comprendido en la fracción 3001.90.05.",01
30019008,"Glándulas y demás órganos, desecados, incluso pulverizados.",01
30019099,Las demás.,01
30021001,"Sueros, excepto lo comprendido en las fracciones 3002.10.02 y 3002.10.12.",01
30021002,Suero antiofídico polivalente.,01
30021003,"Globulina humana hiperinmune, excepto lo comprendido en las fracciones 3002.10.04 y 3002.10.05.",01
30021004,Inmunoglobulina-humana anti Rh.,01
30021005,"Gamma globulina de origen humano, excepto lo comprendido en la fracción 3002.10.09.",01
30021006,Plasma humano.,01
30021007,Extracto desproteinizado de sangre de res.,01
30021008,"Preparaciones de albúmina de sangre humana, no acondicionadas para la venta al por menor.",01
30021009,Gamma globulina de origen humano liofilizada para administración intravenosa.,01
30021010,"Interferón beta recombinante de células de mamífero, o de fibroblastos humanos.",01
30021011,"Interferón alfa 2A o 2B, humano recombinante.",01
30021012,Suero humano.,01
30021013,Fibrinógeno humano a granel.,01
30021014,Paquete globular humano.,01
30021015,Albúmina humana excepto lo comprendido en la fracción 3002.10.16.,01
30021016,Albúmina humana acondicionada para la venta al por menor.,01
30021017,Fibrinógeno humano excepto lo comprendido en la fracción 3002.10.13.,01
30021018,Molgramostim.,01
30021019,Juegos de diagnóstico para determinación de pruebas inmunológicas por medio de anticuerpos monoclonales.,01
30021020,Medicamentos que contengan anticuerpos monoclonales.,01
30021099,Los demás.,01
30022001,"Vacunas microbianas para uso humano, excepto lo especificado en las fracciones 3002.20.02, 3002.20.03, 3002.20.06, 3002.20.07, 3002.20.08 y 3002.20.09.",01
30022002,Vacuna antiestafilocócica.,01
30022003,"Vacuna contra la poliomielitis; vacuna triple (antidiftérica, antitetánica y anticoqueluche).",01
30022004,Toxoide tetánico y diftérico con hidróxido de aluminio.,01
30022005,"Toxoide tetánico, diftérico y pertúsico con hidróxido de aluminio.",01
30022006,Vacuna antihepatitis tipo “A” o “B”.,01
30022007,"Vacuna contra la haemophilus tipo ""B"".",01
30022008,Vacuna antineumococica polivalente.,01
30022009,"Vacuna contra el sarampión, paroditis y rubeóla.",01
30022099,Las demás.,01
30023001,Vacunas antiaftosas.,01
30023002,"Vacunas porcinas, sintomática o hemática estafiloestreptocócica.",01
30023099,Las demás.,01
30029001,Cultivos bacteriológicos para inyecciones hipodérmicas o intravenosas; bacilos lácticos liofilizados.,01
30029002,Antitoxina diftérica.,01
30029003,Sangre humana.,01
30029004,Digestores anaerobios.,01
30029099,Los demás.,01
30031001,"Que contengan penicilina o derivados de estos productos con la estructura del ácido penicilánico, o estreptomicinas o derivados de estos productos.",01
30032001,"Medicamentos a base de dos o más antibióticos, aún cuando contengan vitaminas u otros productos.",01
30032099,Los demás.,01
30033101,Soluciones inyectables a base de insulina.,01
30033199,Los demás.,01
30033901,"Anestésicos a base de 2-dietilamino- 2,6-acetoxilidida (Lidocaína) 2% con 1-noradrenalina.",01
30033902,Medicamentos que contengan eritropoyetina.,01
30033999,Los demás.,01
30034003,Preparaciones a base de sulfato de vincristina.,01
30034004,Preparaciones a base de diacetilmorfina (Heroína) o de sus sales o sus derivados.,01
30034099,Los demás.,01
30039001,Preparaciones a base de cal sodada.,01
30039002,Solución isotónica glucosada.,01
30039003,Preparaciones a base de proteínas hidrolizadas.,01
30039004,Tioleico RV 100.,01
30039006,Antineurítico a base de enzima proteolítica inyectable.,01
30039007,"Antineurítico a base de enzima proteolítica asociada con vitaminas B1 y B12, inyectable.",01
30039008,Insaponificable de aceite de germen de maíz.,01
30039009,Preparación a base de polipéptido inhibidor de calicreína.,01
30039010,Preparación liofilizada a base de 5-Etil-5(1-metilbutil)-2-tiobarbiturato de sodio (Tiopental sódico).,01
30039011,"Solución coloidal de polimerizado de gelatinas desintegradas, conteniendo además cloruros de sodio, de potasio y de calcio.",01
30039012,Medicamentos homeopáticos.,01
30039013,Preparación de hidroxialuminato de sodio o de magnesio y sorbitol.,01
30039014,Polvo formado con leche descremada y dimetil polisiloxano.,01
30039015,"Mezcla de glucósidos de adonis, convallaria, oleander y scila.",01
30039016,Preparación a base de clostridiopeptidasa.,01
30039017,"Poli(vinilpirrolidona)-Yodo, en polvo, destinada para uso humano o veterinario.",01
30039018,"Preparación hidromiscible de vitamina A, D y E.",01
30039019,Premezcla granulada a base de nimodipina (Nimotop).,01
30039020,Premezcla granulada a base de acarbosa (Glucobay).,01
30039021,"Desinfectantes para boca, oidos, nariz o garganta.",01
30039099,Los demás.,01
30041001,Antibiótico a base de piperacilina sódica.,01
30041099,Los demás.,01
30042001,A base de ciclosporina.,01
30042002,Medicamento de amplio espectro a base de meropenem.,01
30042003,Antibiótico de amplio espectro a base de imipenem y cilastatina sódica (Tienam).,01
30042099,Los demás.,01
30043101,Soluciones inyectables.,01
30043199,Los demás.,01
30043201,Medicamentos a base de budesonida. ,01
30043299,Los demás. ,01
30043901,"Anestésicos a base de 2-dietilamino-2',6'-acetoxilidida 2% (Lidocaína) con 1-noradrenalina.",01
30043902,Que contengan somatotropina (somatropina).,01
30043903,A base de octreotida.,01
30043904,"Antineoplásico constituido por 6-[O-(1,1-dimetiletil)-D-serina]-10 deglicinamida-FLHL-2 (amino carbonil) hidrazina (Goserelina), en excipiente biodegradable.",01
30043905,Óvulos a base de dinoprostona o prostaglandina E2.,01
30043906,Medicamentos que contengan eritropoyetina.,01
30043999,Los demás.,01
30044003,Preparaciones a base de sulfato de vincristina.,01
30044004,Preparaciones a base de diacetilmorfina (Heroína) o de sus sales o sus derivados.,01
30044005,Soluciónes oftálmicas a base de maleato de timolol y clorhidrato de pilocarpina.,01
30044099,Los demás.,01
30045001,Medicamentos en tabletas de núcleos múltiples y desintegración retardada.,01
30045002,"Antineuríticos a base de enzima proteolítica asociada con vitaminas B1 y B12, inyectable.",01
30045003,"A base de isotretinoina, cápsulas.",01
30045004,"Medicamentos a base de vitaminas, o de vitaminas con lipotrópicos, o de vitaminas con minerales, en cápsulas de gelatina blanda, aun cuando se presenten en sobres tropicalizados.",01
30045099,Los demás.,01
30049001,Preparaciones a base de cal sodada.,01
30049002,Solución isotónica glucosada.,01
30049003,Preparaciones a base de proteínas hidrolizadas.,01
30049004,Tioleico RV 100.,01
30049005,"Emulsión de aceite de soya al 10% o al 20%, conteniendo 1.2% de lecitina de huevo, con un pH de 5.5 a 9.0, grasa de 9.0 a 11.0% y glicerol de 19.5 a 24.5 mg/ml.",01
30049006,Antineurítico a base de enzima proteolítica inyectable.,01
30049007,Insaponificable de aceite de germen de maíz.,01
30049008,Liofilizados a base de 5-etil-5-(1-metilbutil)-2-tiobarbiturato de sodio (Tiopental sódico).,01
30049009,"Solución coloidal de polimerizado de gelatinas desintegradas, conteniendo además cloruros de sodio, de potasio y de calcio.",01
30049010,Medicamentos homeopáticos.,01
30049011,Preparación de hidroxialuminato de sodio o de magnesio y sorbitol.,01
30049012,"Medicamentos a base de triyodometano, aminobenzoato de butilo, aceite esencial de menta y eugenol.",01
30049013,Medicamentos a base de fluoruro de sodio y glicerina.,01
30049014,Medicamentos en aerosol a base de clorhidrato de tetracaína y amino benzoato de etilo.,01
30049015,Preparación a base de cloruro de etilo.,01
30049016,"Medicamentos a base de 1-(3-hidroxi-4-hidroximetilfenil)-2-(terbutilamino)etanol, en envase aerosol.",01
30049017,"Mezcla de glucósidos de adonis, convallaria, oleander y scila.",01
30049018,Medicamentos en tabletas a base de azatioprina o de clorambucil o de melfalan o de busulfan o de 6-mercaptopurina.,01
30049019,Soluciones inyectables a base de besilato de atracurio o de acyclovir.,01
30049020,Medicamentos a base de mesilato de imatinib.,01
30049021,"Trinitrato de 1,2,3 propanotriol (nitroglicerina) absorbido en lactosa.",01
30049022,Azidotimidina (Zidovudina).,01
30049023,Solución inyectable a base de aprotinina.,01
30049024,Solución inyectable a base de nimodipina.,01
30049025,"Solución inyectable al 0.2%, a base de ciprofloxacina.",01
30049026,"Grageas de liberación prolongada o tabletas de liberación instantánea, ambas a base de nisoldipina.",01
30049027,A base de saquinavir.,01
30049028,Tabletas a base de anastrazol.,01
30049029,Tabletas a base de bicalutamida.,01
30049030,Tabletas a base de quetiapina.,01
30049031,Anestésico a base de desflurano.,01
30049032,Tabletas a base de zafirlukast.,01
30049034,Tabletas a base de zolmitriptan.,01
30049035,"A base de sulfato de indinavir, o de amprenavir.",01
30049036,A base de finasteride.,01
30049037,"Tabletas de liberación prolongada, a base de nifedipina.",01
30049038,A base de octacosanol.,01
30049039,"Medicamentos a base de minerales, en cápsulas de gelatina blanda, aún cuando se presenten en sobres tropicalizados.",01
30049040,A base de orlistat.,01
30049041,"A base de zalcitabina, en comprimidos.",01
30049043,Soluciónes oftálmicas a base de: norfloxacina; clorhidrato de dorzolamida; o de maleato de timolol con gelán.,01
30049044,"A base de famotidina, en tabletas u obleas liofilizadas.",01
30049045,"A base de montelukast sódico o de benzoato de rizatriptan, en tabletas.",01
30049046,"A base de etofenamato, en solución inyectable.",01
30049047,"Anestésico a base de 2,6-bis-(1-metiletil)-fenol (Propofol), emulsión inyectable estéril.",01
30049048,"Medicamentos a base de cerivastatina, o a base de moxifloxacino.",01
30049049,Medicamentos a base de: rituximab; de mesilato de nelfinavir; de ganciclovir o de sal sódica de ganciclovir.,01
30049050,"Medicamentos a base de: succinato de metoprolol incluso con hidroclorotiazida; de formoterol; de candesartan cilexetilo incluso con hidroclorotiazida; de omeprazol, sus derivados o sales, o su isómero. ",01
30049099,Los demás.,01
30051001,Tafetán engomado o venditas adhesivas.,01
30051002,"Apósitos de tejido cutáneo de porcino, liofilizados.",01
30051099,Los demás.,01
30059001,"Algodón absorbente o gasas, con sustancias medicinales.",01
30059002,Vendas elásticas.,01
30059003,Hojas o bandas de materias plásticas artificiales esterilizadas para el tratamiento de quemaduras.,01
30059099,Los demás.,01
30061001,"Catguts u otras ligaduras estériles, para suturas quirúrgicas con diámetro igual o superior a 0.10 mm., sin exceder de 0.80 mm., excepto a base de polímeros del ácido glicólico y/o ácido láctico.",01
30061002,"Catguts u otras ligaduras estériles, excepto lo comprendido en la fracción 3006.10.01.",01
30061099,Los demás.,01
30062001,Reactivos hemoclasificadores.,01
30062099,Los demás.,01
30063001,Reactivos para diagnóstico concebidos para su empleo sobre el paciente.,01
30063002,"Complejos estanosos liofilizados a base de: pirofosfato de sodio, fitato de calcio, albúmina humana, calcio trisódico, difosfonato de metileno y glucoheptonato de calcio, solución al 28% en yodo de la sal meglumina del ácido iocármico.",01
30063099,Los demás.,01
30064001,Preparaciones para obturación dental a base de resinas acrílicas.,01
30064002,Preparaciones de metales preciosos para obturación dental.,01
30064003,"Cera para cirugía de huesos, a base de cera natural de abeja.",01
30064099,Los demás.,01
30065001,Botiquines equipados para primeros auxilios.,01
30066001,"Preparaciones químicas anticonceptivas a base de hormonas, de otros productos de la partida 29.37 o de espermicidas.",01
30067001,"Preparaciones en forma de gel, concebidas para ser utilizadas en medicina humana o veterinaria como lubricante para ciertas partes del cuerpo en operaciones quirúrgicas o exámenes médicos o como nexo entre el cuerpo y los instrumentos médicos.",01
30069101,Dispositivos identificables para uso en estomas.,01
30069201,Desechos farmacéuticos.,01
31010001,"Abonos de origen animal o vegetal, incluso mezclados entre sí o tratados químicamente; abonos procedentes de la mezcla o del tratamiento químico de productos de origen animal o vegetal.",01
31021001,"Urea, incluso en disolución acuosa.",01
31022101,Sulfato de amonio.,01
31022999,Las demás.,01
31023001,"Nitrato de amonio, concebido exclusivamente para uso agrícola.",01
31023099,Los demás.,01
31024001,Mezclas de nitrato de amonio con carbonato de calcio u otras materias inorgánicas sin poder fertilizante.,01
31025001,Nitrato de sodio.,01
31026001,Sales dobles y mezclas entre sí de nitrato de calcio y nitrato de amonio.,01
31028001,Mezclas de urea con nitrato de amonio en disolución acuosa o amoniacal.,01
31029001,Cianamida cálcica.,01
31029099,Los demás.,01
31031001,Superfosfatos.,01
31039001,Escorias de desfosforación.,01
31039099,Los demás.,01
31042001,Cloruro de potasio.,01
31043001,"Sulfato de potasio, grado reactivo.",01
31043099,Los demás.,01
31049001,"Carnalita, silvinita y demás sales de potasio naturales, en bruto.",01
31049099,Los demás.,01
31051001,Productos de este capítulo en tabletas o formas similares o en envases de un peso bruto inferior o igual a 10 Kg.,01
31052001,"Abonos minerales o químicos con los tres elementos fertilizantes: nitrógeno, fósforo y potasio.",01
31053001,Hidrogenoortofosfato de diamonio (fosfato diamónico).,01
31054001,"Dihidrogenoortofosfato de amonio (fosfato monoamónico), incluso mezclado con el hidrogenoortofosfato de diamonio (fosfato diamónico).",01
31055101,Que contengan nitratos y fosfatos.,01
31055999,Los demás.,01
31056001,Abonos minerales o químicos con los dos elementos fertilizantes: fósforo y potasio.,01
31059001,Nitrato sódico potásico.,01
31059099,Los demás.,01
32011001,Extracto de quebracho.,01
32012001,Extracto de mimosa (acacia).,01
32019001,Extracto de roble o de castaño.,01
32019099,Los demás.,01
32021001,Productos curtientes orgánicos sintéticos.,01
32029099,Los demás.,01
32030001,"Rojo natural 4(75470), rojo natural 7, negro natural 2(75290).",01
32030002,"Oleorresina colorante extractada de flor de cempasuchil, (zempasuchitl o marigold (Tagetes erecta)).",01
32030099,Los demás.,01
32041101,"Colorantes dispersos con la siguiente clasificación de ""Colour Index"":Amarillo: 3, 23, 42, 54, 163;Azul: 3, 56, 60, 64, 79, 183, 291, 321;Café: 1;Naranja: 25:1, 29, 30, 37, 44, 89, 90;Negro: 9, 25, 33;Rojo: 1, 5, 17, 30, 54, 55, 55:1, 60, 167:1, 277, 366;Violeta: 1, 27, 93.",01
32041102,"Colorantes dispersos con la siguiente clasificación de ""Colour Index"":Amarillo 82;Azul: 7(62500), 54, 288;Rojo: 11(62015), 288, 356;Violeta: 57.",01
32041103,Los demás colorantes dispersos.,01
32041104,Preparaciones a base de los colorantes comprendidos en la fracción 3204.11.01.,01
32041199,Los demás.,01
32041201,"Colorantes ácidos con la siguiente clasificación de ""Colour Index"":Amarillo: 38(25135), 54(19010), 99(13900), 103, 104, 111, 112, 118, 119, 121(18690), 123, 126, 127, 128, 129, 130, 136, 151, 155, 167, 169, 194, 204, 220, 232, 235;Azul: 6(17185), 9(42090), 40(62125), 72, 90(42655), 154, 157, 158(14880), 158:1(15050),158:2, 171, 182, 185, 193(15707), 199, 225, 227, 230, 239, 243, 245, 250, 252, 258, 280, 284, 288, 296, 314, 317, 349;Café: 28, 30, 44, 45, 50, 113, 226, 253, 282, 283, 289, 298, 304, 328, 355, 357, 363, 384, 396;Naranja: 20(14600), 28(16240), 59(18745), 80, 82, 85, 86, 89, 94, 102, 127, 142, 144, 154, 162, 168;Negro: 58, 60(18165), 64, 88, 124(15900), 131, 132, 150, 170, 177, 188, 207, 211, 218, 222;Rojo: 5(14905), 14(14720), 33(17200), 35(18065), 52(45100), 57, 60(16645), 63, 87(45380), 97(22890), 99(23285), 104(26420), 110(18020), 111(23266), 128(24125), 130, 131, 155(18130), 183(18800), 194, 195, 211, 216, 217, 225, 226, 227, 251, 253, 260, 262, 279, 281, 315, 330, 331, 359, 362, 383, 399, 403, 404, 405, 407, 423;Verde: 12(13425), 16(44025), 25(61570), 27(61580), 28, 40, 43, 60, 73, 82, 91, 104, 106;Violeta: 3(16580), 17(42650), 31, 48, 49(42640), 54, 64, 74, 90(18762), 109, 121, 126, 128, 150.",01
32041202,"Colorantes ácidos con la siguiente clasificación de ""Colour Index"":Amarillo: 23, 36, 49, 219;Azul: 25, 113, 260;Café: 14, 24;Naranja: 7;Negro: 1, 172, 194, 210;Rojo: 114, 337.",01
32041203,"Colorantes ácidos, excepto lo comprendido en las fracciones 3204.12.01 y 3204.12.02.",01
32041204,Preparaciones a base de los colorantes comprendidos en la fracción 3204.12.02.,01
32041205,"Colorantes para mordiente con la siguiente clasificación de ""Colour Index"":Amarillo para mordiente: 5(14130), 8(18821), 10(14010), 30(18710), 32(14100), 55, 59, 64;Azul para mordiente: 7(17940), 49;Café para mordiente: 1(20110), 19(14250), 86;Naranja para mordiente: 5, 8, 29(18744), 41, 46;Negro para mordiente: 3(14640), 32, 44, 75, 90;Rojo para mordiente: 17(18750), 56, 81, 82, 83, 84, 94(18841);Verde para mordiente: 29;Violeta para mordiente: 60.",01
32041206,Colorantes para mordiente excepto lo comprendido en la fracción 3204.12.05.,01
32041299,Los demás.,01
32041301,"Colorantes básicos con la siguiente clasificación de ""Colour Index"":Amarillo: 2(41000), 40;Azul: 7(42595), 9(52015), 26(44045);Rojo: 1(45160);Violeta: 3(42555), 10(45170), 14(42510).",01
32041302,"Colorantes básicos con la siguiente clasificación de ""Colour Index"":Amarillo: 28, 45;Azul: 3, 41;Café: 4;Violeta: 16;Rojo: 18, 46.",01
32041303,"Colorantes básicos, excepto lo comprendido en la fracción 3204.13.01 y 3204.13.02.",01
32041304,Preparaciones a base de lo comprendido en la fracción 3204.13.02.,01
32041399,Los demás.,01
32041401,"Colorantes directos con la siguiente clasificación de ""Colour Index"":Amarillo: 33(29020), 68, 69(25340), 93, 95, 96;Azul: 77, 84(23160), 90, 106(51300), 126(34010), 159(35775), 171, 211, 225, 230(22455), 251;Café: 59(22345), 97, 106, 116, 157, 169, 170, 172, 200, 212;Naranja: 1(22370, 22375, 22430), 107;Negro: 94, 97(35818), 117, 122(36250);Rojo: 9, 26(29190), 31(29100), 63, 75(25380), 155(25210), 173(29290), 184, 221, 223, 236, 254;Verde: 26(34045), 27, 28(14155), 30, 35, 59(34040), 67, 69;Violeta: 1(22570), 9(27885), 12(22550), 47(25410), 48(29125), 51(27905), 66(29120), 93.",01
32041402,"Colorantes directos con la siguiente clasificación de ""Colour Index"":Amarillo: 11, 12, 44, 50, 106;Azul: 2, 15, 80, 86;Café: 2, 95, 115;Naranja: 26;Negro: 22, 38, 170;Rojo: 23, 28, 81, 83;Verde:1.",01
32041403,"Colorantes directos, excepto lo comprendido en las fracciones 3204.14.01 y 3204.14.02.",01
32041404,Preparaciones a base de lo comprendido en la fracción 3204.14.02.,01
32041499,Los demás.,01
32041501,"Colorantes a la tina o a la cuba con la siguiente clasificación de ""Colour Index"":Azul a la cuba: 1(73000);Azul a la cuba reducido: 1(73001), 43(53630);Azul a la cuba solubilizado: 1(73002).",01
32041599,Los demás.,01
32041601,"Colorantes reactivos con la siguiente clasificación de ""Colour Index"":Amarillo: 2, 3, 4, 7, 12, 15, 22, 25, 46, 71;Azul: 4(61205), 28, 40, 55, 57, 59, 82, 97, 168;Naranja: 1, 4, 13, 14, 16, 60, 70, 86;Negro: 5, 8, 11;Rojo: 2, 4(18105), 5, 11, 21, 31, 40, 77, 174.",01
32041602,"Colorantes reactivos con la siguiente clasificación de ""Colour Index"":Amarillo: 84, 179;Azul: 19, 21, 71, 89, 171, 198;Naranja: 84;Rojo: 120, 141, 180.",01
32041603,"Colorantes reactivos, excepto lo comprendido en las fracciones 3204.16.01 y 3204.16.02.",01
32041604,Preparaciones a base de lo comprendido en la fracción 3204.16.02.,01
32041699,Los demás.,01
32041701,"Colorantes pigmentarios con la siguiente clasificación de ""Colour Index"":Pigmento amarillo: 24(70600), 93, 94, 95, 96, 97, 108(68420), 109, 110, 112, 120, 128, 129, 138, 139, 147, 151, 154, 155, 156, 173, 179, 183;Pigmento azul: 18(42770:1), 19(42750:1), 60(69800), 61(42765:1), 66(73000);Pigmento café: 22, 23, 25;Pigmento naranja: 31, 34(21115), 36, 38, 43(71105), 48, 49, 60, 61, 65, 66;Pigmento rojo: 37(1205), 38(21120), 88(73312), 122, 123(71140), 144, 148, 149, 166, 170, 175, 176, 177, 178, 179(71130), 181(73360), 185, 188, 202, 206, 207, 208, 214, 216, 220, 221, 222, 223, 224, 242, 247, 248;Pigmento violeta: 19(46500), 23(51319), 31(60010), 32, 37, 42.",01
32041702,"Colorantes pigmentarios: Diarilidas con la siguiente clasificación de ""Colour Index"":Amarillo: 12, 13, 14, 17, 83; Naranja: 13.",01
32041703,"Colorantes pigmentarios: Ariles o toluidinas con la siguiente clasificación de ""Colour Index"":Amarillo: 1, 3, 65, 73, 74, 75;Naranja: 5;Rojo: 3.",01
32041704,"Colorantes pigmentarios: Naftoles con la siguiente clasificación de ""Colour Index"": rojo: 2, 8, 112, 146.",01
32041705,"Colorantes pigmentarios: Laqueados o metalizados con la siguiente clasificación de ""Colour Index"": Rojo: 48:1, 48:2, 48:3, 48:4, 49:1, 49:2, 52:1, 52:2, 53:1, 57:1, 58:4, 63:1, 63:2.",01
32041706,"Colorantes pigmentarios: Ftalocianinas con la siguiente clasificación de ""Colour Index"":Azul: 15, 15:1, 15:2, 15:3, 15:4; Verde: 7, 36.",01
32041707,"Colorantes pigmentarios: básicos precipitados con la siguiente clasificación de ""Colour Index"":Violeta: 1, 3; Rojo: 81.",01
32041708,"Pigmentos, excepto lo comprendido en las fracciones 3204.17.01, 3204.17.02, 3204.17.03, 3204.17.04, 3204.17.05, 3204.17.06 y 3204.17.07.",01
32041709,"Preparaciones a base de lo comprendido en las fracciones 3204.17.02, 3204.17.03, 3204.17.04, 3204.17.05, 3204.17.06 y 3204.17.07.",01
32041710,"Pigmentos orgánicos dispersos en polipropileno en una concentración de 25 a 50%, con índice de fluidez de 30 a 45 gr/10 minutos y tamaño de pigmento de 3 a 5 micras.",01
32041799,Los demás.,01
32041901,"Colorantes solventes con la siguiente clasificación de ""Colour Index"":Amarillo: 45, 47, 83, 98, 144, 145, 163;Azul: 38, 49(50315), 68(61110), 122;Café: 28, 43, 44, 45, 50;Naranja: 41, 54, 60, 62, 63;Negro: 3(26150), 27, 29, 34(12195), 35, 45;Rojo: 8, 12, 18, 49(45170:1), 86, 90:1, 91, 92, 111(60505), 122, 124, 127, 132, 135, 218;Verde: 5(59075).",01
32041902,"Colorantes solventes con la siguiente clasificación de ""Colour Index"":Amarillo:14, 36, 56, 821;Azul: 36, 56;Naranja: 14;Rojo: 24, 26.",01
32041903,"Colorantes solventes, excepto lo comprendido en las fracciones 3204.19.01 y 3204.19.02.",01
32041904,"Colorantes al azufre con la siguiente clasificación de ""Colour Index"":Azul al azufre: 1(53235), 3(53235), 7(53440), 13(53450);Azul al azufre leuco: 1(53235), 3(53235), 7(53440), 13(53450), 19;Café al azufre: 10(53055), 14(53246);Negro al azufre: 1(53185);Negro al azufre leuco: 1(53185), 2(53195), 18;Rojo al azufre: 5(53830);Rojo al azufre leuco: 5(53830), 10(53228).",01
32041905,"Colorantes al azufre, excepto lo comprendido en la fracción 3204.19.04.",01
32041906,"Colorante para alimentos con la siguiente clasificación de ""Colour Index"":Amarillo: 3(15985), 4(19140);Rojo: 3(14720), 7(16255), 9(16185), 17.",01
32041907,Preparación a base de cantaxantina.,01
32041908,Caroteno (colorante para alimentos naranja: 5(40800)).,01
32041909,Preparación a base del éster etílico del ácido beta-8-apocarotenóico.,01
32041999,Los demás.,01
32042001,"Agentes de blanqueo óptico fijables sobre fibra, correspondientes al grupo de ""Colour Index"" de los abrillantadores fluorescentes: 135, 140, 162:1, 179, 179+371, 184, 185, 236, 238, 291, 311, 313, 315, 329, 330, 340, 352, 363, 367+372, 373, 374, 374:1, 376, 378, 381, 393.",01
32042002,"Agentes de blanqueo óptico fijables sobre fibra, derivados del ácido diaminoestilbendisulfónico, excepto lo comprendido en la fracción 3204.20.01.",01
32042099,Los demás.,01
32049001,"Productos orgánicos sintéticos de los tipos utilizados como ""luminóforos"".",01
32049002,Tintes fugaces.,01
32049099,Los demás.,01
32050001,"En forma de dispersiones concentradas en acetato de celulosa, utilizables para colorear en la masa.",01
32050002,"Lacas de aluminio en polvo o en dispersión con la siguiente clasificación de ""Colour Index"":Amarillo 3(15985), 4(19140);Azul 1(73015), 2(42090);Rojo 7(16255), 9: 1(16135:1), 14:1(45430:1).",01
32050099,Los demás.,01
32061101,"Con un contenido de dióxido de titanio superior o igual al 80% en peso, calculado sobre materia seca.",01
32061999,Los demás.,01
32062001,"Pigmentos inorgánicos con la siguiente clasificación de ""Colour Index"":Pigmento amarillo 34; Pigmento rojo 104.",01
32062002,"Pigmentos inorgánicos con la siguiente clasificación de ""Colour Index"":Pigmento amarillo 36;Pigmento verde 15, 17;Pigmento naranja 21.",01
32062003,"Pigmentos y preparaciones a base de compuestos de cromo, excepto lo comprendido en la fracción 3206.20.01 y 3206.20.02.",01
32064101,Azul de ultramar (Pigmento azul 29).,01
32064199,Los demás.,01
32064201,Mezcla a base de sulfato de bario y sulfuro de cinc.,01
32064299,Los demás.,01
32064901,"En forma de dispersiones concentradas en acetato de celulosa, utilizables para colorear en la masa.",01
32064902,"En forma de dispersiones concentradas de polietileno, utilizables para colorear en la masa.",01
32064903,"Pigmentos inorgánicos dispersos en polipropileno en una concentración de 25 a 50%, con índice de fluidez de 30 a 45 gr./10 minutos y tamaño del pigmento de 3 a 5 micras.",01
32064904,"Dispersiones de pigmentos nacarados o perlescentes a base de cristales de carbonato de plomo, con un contenido de sólidos igual o inferior al 65%.",01
32064905,"Dispersiones de pigmentos nacarados o perlescentes a base de cristales de carbonato de plomo, superior a 85%, en sólidos fijos a 100 grados centígrados.",01
32064906,Pigmentos y preparaciones a base de compuestos de cadmio.,01
32064907,Pigmento azul 27.,01
32064908,"Pigmentos y preparaciones a base de hexacianoferratos (ferrocianuros o ferricianuros), excepto lo comprendido en la fracción 3206.49.07.",01
32064999,Las demás.,01
32065001,"Polvos fluorescentes para tubos, excepto lo comprendido en la fracción 3206.50.02.",01
32065002,"Polvos fluorescentes para tubos de rayos catódicos, anuncios luminosos, lámparas de vapor de mercurio o luz mixta.",01
32065099,Los demás.,01
32071001,"Opacificantes para esmaltes cerámicos cuya composición básica sea: anhídrido antimonioso 36.4%, óxido de titanio 29.1%, óxido de calcio 26.6%, fluoruro de calcio 3.5% y óxido de silicio 4.4%.",01
32071099,Los demás.,01
32072001,Esmaltes cerámicos a base de borosilicatos metálicos.,01
32072099,Los demás.,01
32073001,Abrillantadores (lustres) líquidos y preparaciones similares.,01
32074001,Vidrio en polvo o gránulos.,01
32074002,"Vidrio en escamillas, aun cuando estén coloreadas o plateadas.",01
32074099,Los demás.,01
32081001,Pinturas o barnices.,01
32081099,Los demás.,01
32082001,"Pinturas o barnices, excepto lo comprendido en la fracción 3208.20.02.",01
32082002,Barnices a base de resinas catiónicas de dimetilaminoetilmetacrilato o a base de resinas aniónicas del ácido metacrílico reaccionadas con ésteres del ácido metacrílico.,01
32082099,Los demás.,01
32089001,"En pasta gris o negra, catódica o anódica dispersa en resinas epoxiaminadas y/o olefinas modificadas.",01
32089099,Los demás.,01
32091001,"Barnices a base de resinas catiónicas de dimetilaminoetilmetacrilato o a base, de resinas aniónicas del ácido metacrílico reaccionadas con ésteres del ácido metacrílico.",01
32091099,Los demás.,01
32099099,Los demás.,01
