code|name|applies_to|active
25174210|Cable de afinamiento de dirección hidráulica|product|TRUE
25174211|Timones o volantes|product|TRUE
25174212|Ensambles de columna de dirección|product|TRUE
25174213|Ensambles de cilindro de dirección|product|TRUE
25174214|Timones o volantes de madera|product|TRUE
25174215|Timones o volantes de cuero|product|TRUE
25174216|Brazo articulado de dirección|product|TRUE
25174217|Engranaje de dirección de vehículo|product|TRUE
25174400|Sistemas del interior de vehículos|product|FALSE
25174401|Biseles|product|TRUE
25174402|Consolas|product|TRUE
25174403|Paneles de puerta|product|TRUE
25174404|Tapizado del techo|product|TRUE
25174405|Grupos de instrumentos|product|TRUE
25174406|Paneles de instrumentos|product|TRUE
25174407|Pedales|product|TRUE
25174408|Puntos para energía o para encendedores|product|TRUE
25174409|Visores de sol|product|TRUE
25174410|Componentes y sistemas de sonido del vehículo|product|TRUE
25174411|Acolchado de caucho de la llave|product|TRUE
25174412|Aplique decorativo del vehículo|product|TRUE
25174413|Escudo o emblema interior del vehículo|product|TRUE
25174414|Tacógrafo|product|TRUE
25174415|Indicador de la presión de aceite del vehículo|product|TRUE
25174416|Encendedor de cigarrillos del vehículo|product|TRUE
25174417|Interruptor de combinación del vehículo|product|TRUE
25174418|Tapetes del vehículo|product|TRUE
25174419|Sistema de audio video del vehículo|product|TRUE
25174420|Cenicero del vehículo|product|TRUE
25174421|Cortina del vehículo|product|TRUE
25174600|Sistemas de asientos del vehículo|product|FALSE
25174601|Fundas de asientos|product|TRUE
25174602|Cojinería de asientos|product|TRUE
25174603|Marcos de asientos|product|TRUE
25174604|Silla de timonel de bote|product|TRUE
25174605|Silla de motocicleta|product|TRUE
25174700|Componentes de ciclo no motorizado o accesorios|product|FALSE
25174701|Pedales de bicicleta|product|TRUE
25174702|Rayos de bicicleta|product|TRUE
25174703|Caja trasera de motocicleta|product|TRUE
25174704|Canasta para vehículo de dos ruedas|product|TRUE
25174705|Caja para llevar el correo en vehículo de dos ruedas|product|TRUE
25174800|Componentes y sistemas de vehículos especializados|product|FALSE
25174801|Estabilizador de camión de succión o gato de piso|product|TRUE
25174802|Boom para vehículos de rescate o de remolque|product|TRUE
25174803|Gancho de remolcar|product|TRUE
25174804|Mástil lateral para vehículo|product|TRUE
25174805|Aspersor de arena para vehículo|product|TRUE
25174806|Pijama para vehículo a la medida|product|TRUE
25174807|Bisagra de vehículo|product|TRUE
25174808|Caja de almacenamiento de accesorio para vehículos|product|TRUE
25174809|Escalera de vehículo|product|TRUE
25174810|Gato de vehículo|product|TRUE
25174900|Aisladores y amortiguadores de vibración de vehículos|product|FALSE
25174901|Aislador y amortiguador moldeado para la vibración del vehículo|product|TRUE
25174902|Aislador y amortiguador extruido para la vibración del vehículo|product|TRUE
25174903|Aislador y amortiguador fundido para la vibración del vehículo|product|TRUE
25175000|Sistemas de cargado eléctrico de vehículos|product|FALSE
25175001|Cargador portátil para vehículo eléctrico|product|TRUE
25175002|Estación de carga de vehículo eléctrico|product|TRUE
25175003|Kit para cargar vehículo eléctrico|product|TRUE
25181600|Chasis automotriz|product|FALSE
25181601|Chasis para automóviles|product|TRUE
25181602|Chasis para camiones|product|TRUE
25181603|Bastidores de motos|product|TRUE
25181604|Carrocería de camión de carga|product|TRUE
25181605|Carrocería de volqueta|product|TRUE
25181606|Carrocería de tráiler|product|TRUE
25181607|Cabina de tractor|product|TRUE
25181608|Bastidor de vehículo|product|TRUE
25181609|Tráiler granelero|product|TRUE
25181610|Tráiler para carga aérea|product|TRUE
25181611|Tráiler dolly|product|TRUE
25181612|Tráiler agrícola|product|TRUE
25181700|Remolques para productos y materiales|product|FALSE
25181701|Tráiler para contenedores|product|TRUE
25181702|Tráiler cama alta|product|TRUE
25181703|Remolques para ganado|product|TRUE
25181704|Remolques carrotanque sin temperatura controlada|product|TRUE
25181705|Remolques carrotanque con temperatura controlada|product|TRUE
25181706|Remolques contenedor con temperatura controlada|product|TRUE
25181707|Remolques para transporte de automóviles (niñeras)|product|TRUE
25181708|Enganches de remolque|product|TRUE
25181709|Pala cargadora|product|TRUE
25181710|Placas de matrícula de tráiler|product|TRUE
25181711|Remolque de motonieve|product|TRUE
25181712|Remolque de motocicleta|product|TRUE
25181713|Remolque de botes|product|TRUE
25181714|Semi – remolque|product|TRUE
25181715|Tráiler volqueta|product|TRUE
25181716|Chasís tráiler|product|TRUE
25181717|Tráiler cama baja|product|TRUE
25181718|Tráiler con carrete de cable|product|TRUE
25181719|Tráiler refrigerado|product|TRUE
25191500|Sistemas y equipo de apoyo para transporte aéreo|product|FALSE
25191501|Sistemas de entrenamiento de apoyo terrestre|product|TRUE
25191502|Sistemas de ensayo o mantenimiento de apoyo terrestre|product|TRUE
25191503|Sistemas integrados de información de mantenimiento|product|TRUE
25191504|Simuladores de vuelo para aviones|product|TRUE
25191505|Medios de carga y descarga para aviones|product|TRUE
25191506|Equipo para recargar combustible de aviones|product|TRUE
25191507|Equipo para deshielo de aviones|product|TRUE
25191508|Pasarela telescópica para aviones|product|TRUE
25191509|Tractores remolcadores para aviones|product|TRUE
25191510|Unidades de potencia para pista aérea|product|TRUE
25191511|Equipo de lavabos para aeronaves|product|TRUE
25191512|Escalerillas transportables o rodantes|product|TRUE
25191513|Kit de mantenimiento de vehículo de soporte en tierra|product|TRUE
25191514|Barra de remolque de avión|product|TRUE
25191515|Sistema de aproximación controlado por tierra|product|TRUE
25191516|Unidad neumática para arranque de aeronaves|product|TRUE
25191517|Camión calefactor y de aire acondicionado para aeronaves|product|TRUE
25191518|Equipo sensor de pruebas aeronáuticas|product|TRUE
25191519|Adaptador de remolcado de aviones|product|TRUE
25191520|Cámara de prueba ambiental|product|TRUE
25191521|Sistema retráctil de soporte de cable gancho|product|TRUE
25191522|Set de mantenimiento de motor de aeronave|product|TRUE
25191523|Tractor para remolcar contenedores de equipaje aéreo|product|TRUE
25191524|Banda transportadora para cargar equipaje en el avión|product|TRUE
25191525|Camión para cargar combustible al avión|product|TRUE
25191600|Sistemas y equipo de apoyo para transporte espacial|product|FALSE
25191601|Simuladores de vuelo de naves espaciales|product|TRUE
25191602|Sistemas de suministro de carga para naves espaciales|product|TRUE
25191603|Vehículos de lanzamiento líquido|product|TRUE
25191604|Vehículos de lanzamiento sólido|product|TRUE
25191605|Módulos de servicio para naves espaciales|product|TRUE
25191700|Equipo para el mantenimiento de vehículo|product|FALSE
25191701|Equipos de balanceo de llantas|product|TRUE
25191702|Equipos de alineación de llantas|product|TRUE
25191703|Máquinas para cambiar llantas|product|TRUE
25191704|Pedestales de vehículo o motor|product|TRUE
25191705|Balanza de pistón y varilla de motor|product|TRUE
25191706|Gato para levantar material rodante férreo|product|TRUE
25191707|Mesa ferroviaria para levantar motor y componente|product|TRUE
25191708|Balanceo de carburador|product|TRUE
25191709|Ajustador de potencia|product|TRUE
25191710|Lapeadora de válvulas|product|TRUE
25191711|Pulidora de válvulas|product|TRUE
25191712|Cortador de asientos de válvulas|product|TRUE
25191713|Dispositivo para reciclar anticongelante|product|TRUE
25191714|Torno para frenos de tambor|product|TRUE
25191715|Pulidora de zapatas de freno|product|TRUE
25191716|Alicate para resortes de freno|product|TRUE
25191717|Máquina para enderezar carrocerías de vehículos|product|TRUE
25191718|Carrito para reparar carros por debajo|product|TRUE
25191719|Llave para tuercas de llantas|product|TRUE
25191720|Llave de bujías|product|TRUE
25191721|Limpiador de bujías|product|TRUE
25191722|Juego de herramientas de motor|product|TRUE
25191723|Calentador de pistones|product|TRUE
25191724|Kit para reconstruir transmisión automática|product|TRUE
25191725|Máquina perforadora para automóviles|product|TRUE
25191726|Máquina perfeccionadora para automóviles|product|TRUE
25191727|Alineador de varillas de conexión|product|TRUE
25191728|Balanceador de cigüeñal|product|TRUE
25191729|Pulidora de cigüeñal|product|TRUE
25191730|Luz de toma de tiempos|product|TRUE
25191731|Limpiador de convertidor de torque|product|TRUE
25191732|Perno roscado para pistón|product|TRUE
25191733|Pulidora de pistones|product|TRUE
25191734|Compresor de resorte de válvula|product|TRUE
25191735|Compresor de anillo de pistón|product|TRUE
25191736|Simulador de conducción de vehículo|product|TRUE
25191737|Inflador automático de llantas|product|TRUE
25191738|Abridor de llantas|product|TRUE
25191739|Tester de simulación de engranajes de dirección|product|TRUE
25191740|Máquina para lavar vehículos|product|TRUE
25191741|Máquina para lavar trenes|product|TRUE
25191742|Máquina para lavar partes de vehículos|product|TRUE
25191743|Máquina para lavar componentes de ferrocarril|product|TRUE
25191800|Equipo de medición y prueba de vehículos|product|FALSE
25191801|Probador de inducidos|product|TRUE
25191802|Tacómetro de ángulo de contacto|product|TRUE
25191803|Tester de humo diesel|product|TRUE
25191804|Probador de radiador|product|TRUE
25191805|Probador de distribuidor de motor|product|TRUE
25191806|Hidrómetro de batería|product|TRUE
25191807|Detector de fugas de aceite de rodamiento|product|TRUE
25191808|Probador de freno|product|TRUE
25191809|Probador de ángulo de deslizamiento|product|TRUE
25191810|Dinamómetro de chasis|product|TRUE
25191811|Probador del velocímetro|product|TRUE
25191812|Probador de bloqueo|product|TRUE
25191813|Tester de brecha de bujías|product|TRUE
25191814|Tester de bujías|product|TRUE
25191815|Tester del inducido|product|TRUE
25191816|Tester del resorte tipo compresión|product|TRUE
25191817|Medidor de presión de la compresión|product|TRUE
25191818|Tester del elemento limpiador de aire|product|TRUE
25191819|Tester de simulación de los frenos anti bloqueo abs|product|TRUE
25191820|Multímetro de motor|product|TRUE
25191821|Tester de simulador de motor|product|TRUE
25191822|Tester de inyector de motor|product|TRUE
25191823|Lecho de prueba de motor|product|TRUE
25191824|Probador de puesta a punto del motor|product|TRUE
25191825|Medidor de consumo de combustible|product|TRUE
25191826|Tester de fugas de aceite|product|TRUE
25191827|Tester de simulación de suspensión de control electrónico ecs|product|TRUE
25191828|Tester de transmisión automática|product|TRUE
25191829|Sistema de inspección de control electrónico|product|TRUE
25191830|Tester de luz frontal|product|TRUE
25191831|Tester del regulador de ventanas del vehículo|product|TRUE
25191832|Medidor de vacío para mantenimiento de vehículo|product|TRUE
25191833|Medidor de avance del camber|product|TRUE
25191834|Tester de resistencia de bobina de condensación o ohm|product|TRUE
25191835|Válvula de presión de ruedas|product|TRUE
25191836|Medidor de convergencia de las ruedas delanteras|product|TRUE
25191837|Medidor de radio de giro|product|TRUE
25191838|Sistema de inspección de vehículos automotores|product|TRUE
25201500|Fuselaje y componentes de avión|product|FALSE
25201501|Spoilers de avión|product|TRUE
25201502|Aletas de avión|product|TRUE
25201503|Estabilizadores horizontales de avión|product|TRUE
25201504|Aletas canard de avión|product|TRUE
25201505|Listones de avión|product|TRUE
25201506|Flaps o transmisión de flaps de avión|product|TRUE
25201507|Timones de avión|product|TRUE
25201508|Elevadores de avión|product|TRUE
25201509|Alerones de avión|product|TRUE
25201510|Propulsores de avión|product|TRUE
25201511|Alas de avión|product|TRUE
25201512|Fuselajes de avión|product|TRUE
25201513|Cúpulas protectoras de la antena de avión|product|TRUE
25201514|Rotores de avión|product|TRUE
25201515|Ventilador de elevación de avión|product|TRUE
25201516|Escudetes de avión|product|TRUE
25201517|Muebles de avión|product|TRUE
25201518|Dobladores de avión|product|TRUE
25201519|Nervaduras de avión|product|TRUE
25201520|Largueros de avión|product|TRUE
25201521|Aleta compensadora para aspa de hélice|product|TRUE
25201522|Vaina universal de helicóptero|product|TRUE
25201600|Sistemas de situación y navegación aeroespacial y componentes|product|FALSE
25201601|Sistemas de control digital del altitud del avión|product|TRUE
25201602|Faros de navegación de avión|product|TRUE
25201603|Sistemas de seguimiento de aire a tierra|product|TRUE
25201604|Sistemas de guía aeronáutica|product|TRUE
25201605|Controles de volante de avión|product|TRUE
25201606|Sistemas de control de la altitud del nave espacial|product|TRUE
25201700|Sistemas relacionados con las comunicaciones de vuelo|product|FALSE
25201701|Sistemas de comunicación del avión|product|TRUE
25201702|Registradores de datos de vuelo|product|TRUE
25201703|Contramedidas de avión|product|TRUE
25201704|Sistemas de codificación o de decodificación|product|TRUE
25201705|Sistemas de telemetría de aeronaves|product|TRUE
25201706|Electrónica de interfaz del avión|product|TRUE
25201707|Giroscopio del avión|product|TRUE
25201708|Cámaras de avión|product|TRUE
25201709|Sondas o sensores de avión|product|TRUE
25201710|Guías de onda del avión|product|TRUE
25201800|Sistemas de control principal del avión|product|FALSE
25201801|Sistemas de computadores de vuelo|product|TRUE
25201802|Módulos de comando de naves especiales|product|TRUE
25201900|Sistemas de urgencia del avión|product|FALSE
25201901|Sistemas de control o extinción de incendios en aeronaves|product|TRUE
25201902|Sistemas de escape o eyección de aeronaves|product|TRUE
25201903|Sistemas de advertencia del avión|product|TRUE
25201904|Paracaídas|product|TRUE
25202000|Sistemas de energía de avión|product|FALSE
25202001|Células solares de la nave espacial|product|TRUE
25202002|Formaciones solares de la nave espacial|product|TRUE
25202003|Unidades de la fuente de alimentación de avión|product|TRUE
25202004|Sistemas de grupo electrógeno de pista (apu)|product|TRUE
25202100|Instrumentación de vuelo|product|FALSE
25202101|Indicadores de la cabina aeroespacial|product|TRUE
25202102|Medidores de la cabina aeroespacial|product|TRUE
25202103|Paneles de despliegue aeroespacial de la cabina|product|TRUE
25202104|Paneles de interruptores aeroespaciales de la cabina|product|TRUE
25202105|Presentación visual de cabeza levantada (hud)|product|TRUE
25202200|Sistemas del aterrizaje y de frenos del avión|product|FALSE
25202201|Sistemas de frenar del avión|product|TRUE
25202202|Rampas de arrastre de avión|product|TRUE
25202203|Ruedas de avión|product|TRUE
25202204|Montajes del tren de aterrizaje|product|TRUE
25202205|Llantas de avión|product|TRUE
25202206|Controles anti – deslizamiento de avión|product|TRUE
25202207|Contrafuerte del tren de aterrizaje|product|TRUE
25202300|Controles de pasajeros de avión|product|FALSE
25202301|Cinturones de seguridad del avión|product|TRUE
25202302|Arneses de seguridad del avión|product|TRUE
25202400|Sistemas y depósitos de combustible del avión|product|FALSE
25202401|Tanques interiores de combustible del avión|product|TRUE
25202402|Depósitos desechables de combustible del avión|product|TRUE
25202403|Tanques de propelente del avión|product|TRUE
25202404|Sistemas híbridos de almacenaje de combustible de avión|product|TRUE
25202405|Sistemas de manejo de combustible del avión|product|TRUE
25202406|Post – impulsores|product|TRUE
25202500|Equipo de avión|product|FALSE
25202501|Sistemas hidráulicos de avión|product|TRUE
25202502|Iluminación exterior de avión|product|TRUE
25202503|Iluminación interior de avión|product|TRUE
25202504|Limpiaparabrisas de avión|product|TRUE
25202505|Sistemas de descongelación o sistemas de desempañar a bordo de avión|product|TRUE
25202506|Puertas de avión|product|TRUE
25202507|Ventanas de avión|product|TRUE
25202508|Parabrisas de avión|product|TRUE
25202509|Montajes de choque del avión|product|TRUE
25202510|Conjuntos de anillo colector del avión|product|TRUE
25202600|Sistemas y componentes del control ambiental del avión|product|FALSE
25202601|Controladores ambientales del avión|product|TRUE
25202602|Reguladores ambientales del avión|product|TRUE
25202603|Turbinas para enfriar el avión|product|TRUE
25202604|Ventiladores para enfriar el avión|product|TRUE
25202605|Intercambiadores de calor del avión|product|TRUE
25202606|Separadores del agua del avión|product|TRUE
25202607|Equipo del oxígeno del avión|product|TRUE
25202700|Acumuladores del avión|product|FALSE
25202701|Acumuladores hidráulicos del avión|product|TRUE
25202702|Acumuladores neumáticos del avión|product|TRUE
26101100|Motores eléctricos de corriente alterna AC|product|FALSE
26101101|Motor ac automotriz|product|TRUE
26101102|Motor ac de freno|product|TRUE
26101103|Motor ac de trabajo de granja|product|TRUE
26101105|Motor ac de calefacción y enfriamiento|product|TRUE
26101106|Motor ac inversor|product|TRUE
26101107|Motor ac de bomba|product|TRUE
26101108|Motor ac de compresor|product|TRUE
26101109|Motor ac sincrónico|product|TRUE
26101110|Motor ac multi – velocidad|product|TRUE
26101111|Motor ac de de lavadora a presión|product|TRUE
26101112|Motor ac de propósito general|product|TRUE
26101113|Motor ac sumergible|product|TRUE
26101114|Motor ac de inducción|product|TRUE
26101115|Motor ac multi – fase|product|TRUE
26101116|Motor ac de fase sencilla|product|TRUE
26101117|Motor ac de eje motriz|product|TRUE
26101200|Motores eléctricos de corriente directa DC|product|FALSE
26101201|Motor dc en derivación|product|TRUE
26101202|Motor dc de pasos|product|TRUE
26101203|Motor dc sin núcleo|product|TRUE
26101204|Motor dc con excitación en derivación|product|TRUE
26101205|Servo motor dc|product|TRUE
26101206|Motor dc de ángulo de torque limitado|product|TRUE
26101207|Motor dc linear|product|TRUE
26101208|Motor dc de imán permanente|product|TRUE
26101209|Motor dc sin escobillas|product|TRUE
26101210|Motor dc de excitación compuesta|product|TRUE
26101211|Motor ultrasónico o de vibración|product|TRUE
26101212|Motor de huso|product|TRUE
26101300|Motores no eléctricos|product|FALSE
26101301|Motor de aire|product|TRUE
26101302|Alternador|product|TRUE
26101303|Dinamotor|product|TRUE
26101304|Motor hidráulico|product|TRUE
26101306|Motor de cohete líquido|product|TRUE
26101309|Motor de cohete sólido|product|TRUE
26101310|Motor de torque|product|TRUE
26101311|Motor universal|product|TRUE
26101312|Motor de pistón axial|product|TRUE
26101313|Motor de pistón radial|product|TRUE
26101400|Componentes de motores o generadores|product|FALSE
26101401|Inducido|product|TRUE
26101402|Adaptador de base de motor|product|TRUE
26101403|Freno de motor|product|TRUE
26101404|Escobilla de motor|product|TRUE
26101405|Bobina de motor|product|TRUE
26101406|Montura o base de motor|product|TRUE
26101408|Poste de motor|product|TRUE
26101409|Rotor de motor|product|TRUE
26101410|Estator de motor|product|TRUE
26101411|Laminación de motor|product|TRUE
26101412|Kit de reparación de motor|product|TRUE
26101413|Carcasa de motor|product|TRUE
26101414|Transportador de escobillas de motor|product|TRUE
26101415|Conmutador de motor|product|TRUE
26101500|Motores|product|FALSE
26101501|Motores hidráulicos|product|TRUE
26101502|Motores neumáticos|product|TRUE
26101503|Motores a gas|product|TRUE
26101504|Motores diesel|product|TRUE
26101505|Motores de vapor|product|TRUE
26101506|Motores de turbina|product|TRUE
26101507|Motores de turbina con hélice|product|TRUE
26101508|Motores térmicos|product|TRUE
26101509|Motores hidroeléctricos|product|TRUE
26101510|Máquinas rotativas|product|TRUE
26101511|Motores de turbina hidráulica|product|TRUE
26101512|Motores turbohélice|product|TRUE
26101513|Kit de reparación de motores|product|TRUE
26101514|Motor de jet|product|TRUE
26101515|Motor fuera de borda a gasolina|product|TRUE
26101700|Accesorios y componentes de motor|product|FALSE
26101701|Quemadores para aeronaves|product|TRUE
26101702|Compresores de motor de avión|product|TRUE
26101703|Difusores de motor de avión|product|TRUE
26101704|Monturas de motor|product|TRUE
26101705|Gatos de tornillo de los ejes motores del avión|product|TRUE
26101706|Unidades de transmisión del avión|product|TRUE
26101707|Ejes compensadores|product|TRUE
26101708|Seguidores de la leva|product|TRUE
26101709|Elevadores de árbol de levas|product|TRUE
26101710|Carburadores|product|TRUE
26101711|Bielas|product|TRUE
26101712|Válvulas de ventilación del cárter|product|TRUE
26101713|Culata de cilindro|product|TRUE
26101715|Tapas de motor|product|TRUE
26101716|Forjas del motor|product|TRUE
26101717|Calentadores de motor|product|TRUE
26101718|Sistemas de ignición de motor|product|TRUE
26101719|Súper cargadores|product|TRUE
26101720|Turbocargador|product|TRUE
26101721|Poleas del motor|product|TRUE
26101723|Lata de vapor de combustible|product|TRUE
26101724|Tapón brillante|product|TRUE
26101725|Medidores de varilla de aceite|product|TRUE
26101726|Coladores de aceite|product|TRUE
26101727|Anillo de pistón|product|TRUE
26101728|Tubos de varilla de empuje|product|TRUE
26101729|Bolas de brazo oscilante|product|TRUE
26101730|Ejes de brazo oscilante|product|TRUE
26101731|Brazos oscilantes|product|TRUE
26101732|Bujía de encendido|product|TRUE
26101733|Chorro de carburador|product|TRUE
26101734|Diafragmas de carburador|product|TRUE
26101735|Batea de aceite|product|TRUE
26101736|Pistones|product|TRUE
26101737|Cadena de distribución|product|TRUE
26101738|Múltiples de entrada|product|TRUE
26101740|Inyectores de combustible|product|TRUE
26101741|Manguitos de motor|product|TRUE
26101742|Distribuidores de inyección de combustible|product|TRUE
26101743|Válvulas de motor|product|TRUE
26101747|Varas de empuje|product|TRUE
26101748|Volante de inercia del motor|product|TRUE
26101749|Cigüeñal|product|TRUE
26101750|Válvula de estrangulación|product|TRUE
26101751|Controles electrónicos de motor|product|TRUE
26101754|Asiento de válvula del motor|product|TRUE
26101755|Guía de válvula|product|TRUE
26101756|Adaptadores del carburador|product|TRUE
26101757|Accesorios de las bujías|product|TRUE
26101758|Ajustadores del balancín|product|TRUE
26101759|Adaptadores del motor de arranque|product|TRUE
26101760|Vástagos del estárter|product|TRUE
26101761|Tapones del árbol de levas|product|TRUE
26101762|Varillaje de los componentes del motor|product|TRUE
26101763|Tapones del anticongelante|product|TRUE
26101764|Revestimiento de los cilindros|product|TRUE
26101765|Amortiguadores de vibración|product|TRUE
26101766|Reguladores|product|TRUE
26101767|Estator de turbina|product|TRUE
26101768|Eje de turbina|product|TRUE
26101769|Bobina de ignición|product|TRUE
26101770|Control electrónico de motor para motores a gasolina|product|TRUE
26101771|Control electrónico de motor para motores diesel|product|TRUE
26101772|Limpiador de inyector|product|TRUE
26101773|Válvula de medición proporcional diesel|product|TRUE
26101774|Válvula solenoide ara purgar lata|product|TRUE
26101775|Válvula de alta presión diesel|product|TRUE
26101776|Bobina del inmovilizador|product|TRUE
26101777|Bobina del inyector de combustible gasolina|product|TRUE
26101778|Bobina del inyector de combustible diesel|product|TRUE
26101779|Arnés pasacables para cableado|product|TRUE
26101780|Inyector de aceite o válvula de medición|product|TRUE
26101781|Pasador de pistón|product|TRUE
26101782|Distribuidor de ignición|product|TRUE
26101783|Unión de husillos hidráulicos|product|TRUE
26101784|Araña del diferencial|product|TRUE
26101785|Elemento colador de aceite|product|TRUE
26101786|Alza válvulas|product|TRUE
26101787|Válvula y bastidor de admisión|product|TRUE
26101900|Componentes de motor de combustión interna|product|FALSE
26101903|Árbol de distribución|product|TRUE
26101904|Boquilla de inyección de combustible|product|TRUE
26101905|Bloque de cilindros|product|TRUE
26111500|Transmisión de energía cinética|product|FALSE
26111503|Dispositivos de velocidad regulables|product|TRUE
26111504|Correas de la transmisión|product|TRUE
26111505|Cadenas de la transmisión|product|TRUE
26111506|Aparatos de movimiento rectilíneo|product|TRUE
26111508|Despegues de energía|product|TRUE
26111509|Culatas de transmisión|product|TRUE
26111510|Árboles de transmisión|product|TRUE
26111512|Ejes|product|TRUE
26111513|Cadenas transmisoras de potencia|product|TRUE
26111514|Uniones de charnela|product|TRUE
26111515|Servo controlador|product|TRUE
26111516|Transmisión escalonada o transmisión stepper o graduador escalonado|product|TRUE
26111517|Portaengranajes|product|TRUE
26111518|Puntal tensor|product|TRUE
26111519|Convertidores de torque|product|TRUE
26111520|Muñones|product|TRUE
26111521|Cabeza del impulsor|product|TRUE
26111522|Conjunto del impulsor|product|TRUE
26111523|Topes de retención|product|TRUE
26111524|Unidades de engranajes|product|TRUE
26111525|Transmisiones de tambor|product|TRUE
26111527|Sistemas de control de movimiento integrados|product|TRUE
26111528|Transmisiones hidrostáticas|product|TRUE
26111529|Transmisiones hidrocinéticas|product|TRUE
26111530|Leva de transmisión|product|TRUE
26111531|Manguitos de la transmisión|product|TRUE
26111532|Soportes o conjuntos del eje|product|TRUE
26111533|Tensores de cadena|product|TRUE
26111534|Cubos de la transmisión|product|TRUE
26111535|Tornillos esféricos o conjuntos de tornillos esféricos|product|TRUE
26111536|Reductor de velocidad montado sobre eje|product|TRUE
26111537|Reductor de velocidad con tornillo|product|TRUE
26111538|Reductor de velocidad de hélice|product|TRUE
26111539|Reductor de velocidad de hélice y tornillo|product|TRUE
26111540|Reductor de velocidad planetario|product|TRUE
26111541|Reductor de velocidad cicloidal|product|TRUE
26111542|Reductor aumentador de velocidad de bisel|product|TRUE
26111543|Reductor de velocidad de tracción|product|TRUE
26111544|Controlador de velocidad|product|TRUE
26111545|Adaptador de freno de tambor|product|TRUE
26111546|Disco de turbina|product|TRUE
26111547|Cubo de apriete|product|TRUE
26111548|Palanca de cambios|product|TRUE
26111549|Escalón del eje|product|TRUE
26111600|Generadores de potencia|product|FALSE
26111601|Generadores diesel|product|TRUE
26111602|Generadores hidroeléctricos|product|TRUE
26111603|Generadores eólicos|product|TRUE
26111604|Generadores a gas|product|TRUE
26111605|Generadores térmicos|product|TRUE
26111606|Generadores hidráulicos|product|TRUE
26111607|Generadores solares|product|TRUE
26111608|Generadores de vapor|product|TRUE
26111609|Generador de turbina de gas|product|TRUE
26111610|Generador selsyn|product|TRUE
26111611|Generador auxiliar|product|TRUE
26111612|Generador de impulso|product|TRUE
26111613|Generador de marea|product|TRUE
26111700|Baterías, pilas y accesorios|product|FALSE
26111701|Baterías recargables|product|TRUE
26111702|Pilas alcalinas|product|TRUE
26111703|Baterías para vehículos|product|TRUE
26111704|Cargadores de baterías|product|TRUE
26111705|Pilas secas|product|TRUE
26111706|Pilas electrónicas|product|TRUE
26111707|Baterías de plomo-ácido|product|TRUE
26111708|Baterías de ferroníquel|product|TRUE
26111709|Baterías de níquel-cadmio|product|TRUE
26111710|Bloques de pilas específicas para productos|product|TRUE
26111711|Baterías de litio|product|TRUE
26111712|Baterías de níquel- hidrógeno|product|TRUE
26111713|Baterías térmicas|product|TRUE
26111714|Zinc aire|product|TRUE
26111715|Batería de carbono zinc|product|TRUE
26111716|Batería de oxido de mercurio|product|TRUE
26111717|Baterías del manganeso|product|TRUE
26111718|Baterías de óxido de plata|product|TRUE
26111719|Probadores de baterías|product|TRUE
26111720|Soportes de batería|product|TRUE
26111721|Baterías de níquel-hidruro metálico|product|TRUE
26111722|Adaptador de batería o accesorios|product|TRUE
26111723|Puertas, tapas o estantes de baterías|product|TRUE
26111724|Kits de herramientas para baterías|product|TRUE
26111725|Baterías de níquel-cloruro de sodio|product|TRUE
26111726|Unidad de balasto de batería fluorescente|product|TRUE
26111727|Descargador de baterías|product|TRUE
26111728|Celda estándar|product|TRUE
26111729|Unidad de cargador de batería de auto|product|TRUE
26111800|Componentes de la transmisión|product|FALSE
26111801|Correas en v|product|TRUE
26111802|Correas de distribución de engranaje|product|TRUE
26111803|Correas redondas|product|TRUE
26111804|Correas planas|product|TRUE
26111805|Tensores de correa|product|TRUE
26111806|Poleas de transmisión|product|TRUE
26111807|Polea de distribución|product|TRUE
26111808|Trantorque|product|TRUE
26111809|Defensas de correa|product|TRUE
26111810|Bridas de la polea de distribución|product|TRUE
26111811|Banda sincrónica|product|TRUE
26111812|Polea sincrónica|product|TRUE
26111813|Polea de velocidad variable|product|TRUE
26111814|Banda hexagonal|product|TRUE
26111815|Polea de cono|product|TRUE
26111816|Polea plana|product|TRUE
26111900|Embragues|product|FALSE
26111901|Embragues de placa|product|TRUE
26111902|Embragues de diafragma|product|TRUE
26111903|Embrague centrífugo|product|TRUE
26111904|Embrague semi centrífugo|product|TRUE
26111905|Embrague de rueda libre|product|TRUE
26111907|Acoplamiento de fluido|product|TRUE
26111908|Embragues de leva|product|TRUE
26111909|Embragues eléctricos|product|TRUE
26111910|Embragues hidráulicos|product|TRUE
26111911|Embrague neumático|product|TRUE
26111912|Embrague mecánico|product|TRUE
26111913|Unidad de detención de embrague|product|TRUE
26111914|Embrague de mandíbula|product|TRUE
26111915|Embrague automático|product|TRUE
26111916|Embrague semi automático|product|TRUE
26111917|Embrague electromagnético|product|TRUE
26112000|Piezas y accesorios de embragues|product|FALSE
26112001|Placa de presión|product|TRUE
26112002|Placa impulsada|product|TRUE
26112003|Placas de embrague|product|TRUE
26112004|Kits de reparación del embrague|product|TRUE
26112100|Sistemas de frenado industriales|product|FALSE
26112101|Sistemas de frenos neumáticos o de aire|product|TRUE
26112102|Sistemas de frenos hidráulicos|product|TRUE
26112103|Sistemas de frenos mecánicos|product|TRUE
26112104|Conjuntos de embrague de frenado|product|TRUE
26112105|Sistemas de frenado eléctrico|product|TRUE
